No.,Time,Source,Destination,Protocol,Length,Rank,Info,Interval,SDAO,RDAO,RDIO,SDIO,label
9736,66.937,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9737,66.969,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9738,66.969,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9739,66.969,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9740,66.97,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9741,66.97,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9742,66.97,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),66,21,29,0,0,normal
9743,67.001,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9744,67.002,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9745,67.002,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9746,67.002,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9747,67.002,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9748,67.003,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9749,67.003,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9750,67.003,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9751,67.003,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9752,67.004,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9753,67.03,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9754,67.03,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9755,67.03,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9756,67.063,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9757,67.064,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9758,67.064,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9759,67.064,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9760,67.064,fe80::212:7406:6:606,fe80::212:7402:2:202,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,18,18,0,0,normal
9761,67.065,,,IEEE 802.15.4,5,,Ack,67,0,0,0,0,normal
9762,67.097,fe80::212:7402:2:202,fe80::212:7401:1:101,ICMPv6,60,,RPL Control (Destination Advertisement Object),67,1,1,0,0,normal
9763,67.097,,,IEEE 802.15.4,5,,Ack,67,0,0,0,0,normal
9764,67.844,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9765,67.845,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9766,67.845,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9767,67.845,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9768,67.845,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9769,67.88,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9770,67.881,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9771,67.881,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9772,67.881,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9773,67.881,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9774,67.882,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9775,67.882,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9776,67.882,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9777,67.897,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9778,67.898,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9779,67.927,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9780,67.928,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9781,67.928,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9782,67.928,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9783,67.928,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9784,67.929,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9785,67.929,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9786,67.929,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9787,67.929,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9788,67.943,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9789,67.964,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9790,67.965,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9791,67.965,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),67,0,0,29,16,normal
9792,67.965,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),67,0,0,29,13,normal
9793,68.001,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9794,68.002,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9795,68.002,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9796,68.005,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9797,68.006,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9798,68.006,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9799,68.006,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9800,68.007,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9801,68.027,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9802,68.027,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9803,68.027,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9804,68.028,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9805,68.028,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9806,68.028,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9807,68.029,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9808,68.029,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9809,68.057,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9810,68.057,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9811,68.058,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9812,68.058,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9813,68.058,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9814,68.059,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9815,68.059,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9816,68.059,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9817,68.098,fe80::212:7417:17:1717,ff02::1a,ICMPv6,97,1305,RPL Control (DODAG Information Object),68,0,0,58,13,normal
9818,68.098,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9819,68.098,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9820,68.099,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9821,68.099,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,822,RPL Control (DODAG Information Object),68,0,0,58,16,normal
9822,68.12,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9823,68.121,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9824,68.121,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9825,68.14,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9826,68.14,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9827,68.169,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9828,68.169,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9829,68.169,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9830,68.169,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9831,68.17,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9832,68.199,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9833,68.2,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9834,68.232,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9835,68.233,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9836,68.233,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9837,68.233,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9838,68.233,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9839,68.234,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9840,68.277,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9841,68.277,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9842,68.278,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9843,68.278,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9844,68.278,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9845,68.278,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9846,68.313,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9847,68.313,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9848,68.313,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9849,68.313,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9850,68.328,fe80::212:7410:10:1010,ff02::1a,ICMPv6,97,512,RPL Control (DODAG Information Object),68,0,0,58,29,normal
9851,68.519,2002:db8::212:7414:14:1414,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9852,68.519,2002:db8::212:7414:14:1414,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9853,68.519,2002:db8::212:7414:14:1414,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9854,68.536,2002:db8::212:7414:14:1414,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9855,68.536,,,IEEE 802.15.4,5,,Ack,68,0,0,0,0,normal
9856,68.616,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9857,68.617,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9858,68.617,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9859,68.617,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9860,68.617,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9861,68.618,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9862,68.618,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9863,68.618,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9864,68.618,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9865,68.646,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9866,68.648,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9867,68.648,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9868,68.679,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9869,68.68,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9870,68.68,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9871,68.68,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9872,68.681,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9873,68.681,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9874,68.681,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9875,68.681,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9876,68.713,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9877,68.713,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9878,68.714,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9879,68.745,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9880,68.745,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9881,68.745,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9882,68.745,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9883,68.746,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9884,68.777,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9885,68.777,,,IEEE 802.15.4,5,,Ack,68,0,0,0,0,normal
9886,68.807,2002:db8::212:7414:14:1414,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9887,68.808,,,IEEE 802.15.4,5,,Ack,68,0,0,0,0,normal
9888,68.808,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9889,68.808,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9890,68.808,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9891,68.838,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9892,68.838,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9893,68.855,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9894,68.855,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9895,68.884,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9896,68.884,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9897,68.884,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9898,68.885,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9899,68.885,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9900,68.885,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9901,68.885,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9902,68.916,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9903,68.916,,,IEEE 802.15.4,5,,Ack,68,0,0,0,0,normal
9904,68.916,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9905,68.955,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9906,68.955,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,68,0,0,0,0,normal
9907,68.957,,,IEEE 802.15.4,5,,Ack,68,0,0,0,0,normal
9908,69,2002:db8::212:740d:d:d0d,2002:db8::1,UDP,106,,Source port: 8775  Destination port: ggz,69,0,0,0,0,normal
9909,69,,,IEEE 802.15.4,5,,Ack,69,0,0,0,0,normal
9910,69.253,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,69,0,0,0,0,normal
9911,69.254,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,69,0,0,0,0,normal
9912,69.254,2002:db8::212:7418:18:1818,2002:db8::1,UDP,97,,Source port: 8775  Destination port: ggz,69,0,0,0,0,normal
