No.,Time,Source,Destination,Protocol,Length,Rank,RPLInstanceID,DODAGID,Info
3316,32.942,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3317,32.942,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3318,32.942,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3319,32.943,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3320,32.943,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3321,32.943,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3322,33.024,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3323,33.025,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3324,33.025,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3325,33.025,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3326,33.025,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3327,33.026,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3328,33.026,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3329,33.026,,,IEEE 802.15.4,5,,,,Ack
3330,33.027,2002:db8::212:7405:5:505,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3331,33.027,,,IEEE 802.15.4,5,,,,Ack
3332,35.095,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3333,35.095,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3334,35.095,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3335,35.096,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3336,35.096,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3337,35.096,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3338,35.097,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3339,35.097,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3340,35.097,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3341,35.182,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3342,35.182,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3343,35.183,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3344,35.183,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3345,35.183,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3346,35.183,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3347,35.184,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3348,35.184,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3349,35.184,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3350,35.184,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3351,35.184,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3352,35.185,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3353,35.185,,,IEEE 802.15.4,5,,,,Ack
3354,35.185,2002:db8::212:740c:c:c0c,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3355,35.185,,,IEEE 802.15.4,5,,,,Ack
3356,35.879,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3357,35.879,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3358,35.88,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3359,35.88,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3360,35.88,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3361,35.88,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3362,35.9,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3363,35.9,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3364,35.901,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3365,35.901,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3366,35.901,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3367,35.901,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3368,35.962,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3369,35.962,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3370,35.963,2002:db8::212:7409:9:909,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3371,35.963,,,IEEE 802.15.4,5,,,,Ack
3372,35.963,2002:db8::212:7409:9:909,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3373,35.963,,,IEEE 802.15.4,5,,,,Ack
3374,36.905,2002:db8::212:7407:7:707,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3375,36.905,2002:db8::212:7407:7:707,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3376,36.905,2002:db8::212:7407:7:707,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3377,36.905,2002:db8::212:7407:7:707,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3378,36.906,2002:db8::212:7407:7:707,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3379,36.906,2002:db8::212:7407:7:707,2002:db8::1,UDP,97,,,,Source port: 8775  Destination port: ggz
3380,36.913,,,IEEE 802.15.4,5,,,,Ack
3381,37.023,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3382,37.024,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3383,37.024,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3384,37.024,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3385,37.024,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3386,37.025,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3387,37.025,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3388,37.025,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3389,37.025,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3390,37.026,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3391,37.026,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3392,37.026,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3393,37.026,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3394,37.027,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3395,37.027,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3396,37.027,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3397,37.028,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3398,37.028,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3399,37.028,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3400,37.029,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3401,37.029,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3402,37.029,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3403,37.029,,,IEEE 802.15.4,5,,,,Ack
3404,37.029,2002:db8::212:7407:7:707,2002:db8::1,UDP,106,,,,Source port: 8775  Destination port: ggz
3405,37.03,,,IEEE 802.15.4,5,,,,Ack
3406,39.138,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3407,39.139,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3408,39.139,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3409,39.139,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3410,39.14,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3411,39.14,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3412,39.212,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3413,39.212,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3414,39.213,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3415,39.213,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3416,39.213,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3417,39.214,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3418,39.214,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3419,39.214,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3420,39.215,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3421,39.216,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3422,39.216,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3423,39.217,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3424,39.217,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3425,39.217,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3426,39.31,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3427,39.311,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3428,39.311,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3429,39.311,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3430,39.312,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3431,39.312,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3432,39.312,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3433,39.313,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3434,39.313,fe80::212:740b:b:b0b,ff02::1a,ICMPv6,97,768,30,aaaa::1,RPL Control (DODAG Information Object)
3435,39.407,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3436,39.407,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3437,39.407,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3438,39.408,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3439,39.493,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3440,39.493,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3441,39.493,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3442,39.494,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3443,39.494,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3444,39.494,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3445,39.495,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3446,39.495,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3447,39.495,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3448,39.495,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3449,39.499,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3450,39.499,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3451,39.499,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3452,39.585,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3453,39.586,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3454,39.586,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3455,39.586,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3456,39.587,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3457,39.587,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3458,39.587,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3459,39.588,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3460,39.588,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3461,39.588,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3462,39.589,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3463,39.589,fe80::212:7403:3:303,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3464,39.803,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3465,39.803,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3466,39.804,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3467,39.804,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3468,39.805,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3469,39.805,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3470,39.805,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3471,39.806,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3472,39.901,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3473,39.901,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3474,39.901,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3475,39.902,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3476,39.902,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3477,39.902,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3478,39.903,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3479,39.903,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3480,39.903,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3481,39.903,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3482,39.907,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3483,39.907,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3484,39.907,fe80::212:740c:c:c0c,fe80::212:7409:9:909,ICMPv6,102,770,30,aaaa::1,RPL Control (DODAG Information Object)
3485,39.908,,,IEEE 802.15.4,5,,,,Ack
3486,40.068,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3487,40.139,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3488,40.14,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3489,40.14,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3490,40.14,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3491,40.14,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3492,40.141,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3493,40.141,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3494,40.141,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3495,40.142,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3496,40.142,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3497,40.226,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3498,40.226,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3499,40.226,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3500,40.227,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3501,40.227,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3502,40.227,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3503,40.227,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3504,40.228,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3505,40.23,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3506,40.23,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3507,40.23,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3508,40.231,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3509,40.235,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3510,40.325,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3511,40.326,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3512,40.326,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3513,40.326,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3514,40.327,fe80::212:740a:a:a0a,ff02::1a,ICMPv6,97,770,30,aaaa::1,RPL Control (DODAG Information Object)
3515,40.615,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3516,40.615,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3517,40.615,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3518,40.616,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3519,40.697,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3520,40.698,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
3521,40.698,fe80::212:7402:2:202,ff02::1a,ICMPv6,97,512,30,aaaa::1,RPL Control (DODAG Information Object)
